,poi_type,sder_postal_code,sder_city,sder_state,place_name,year,no_thefts
19918,local_government_office,94611.0,Piedmont,California,Piedmont Community Hall,2010,1.0
294,art_gallery,86001.0,Flagstaff,Arizona,Museum Shops at Museum of Northern Arizona,2010,3.0
39558,restaurant,94960.0,San Anselmo,California,Sushi 69,2010,2.0
15280,grocery_or_supermarket,95926.0,Chico,California,Safeway,2010,1.0
31422,point_of_interest,32601.0,Gainesville,Florida,Royal Village Gainesville,2010,1.0
627,bakery,92626.0,Costa Mesa,California,Sunflour Natural Bakery,2010,1.0
24347,lodging,97202.0,Portland,Oregon,Evermore Guesthouse,2010,3.0
19401,library,97219.0,Portland,Oregon,Paul L Boley Law Library,2010,1.0
3618,bar,60622.0,Chicago,Illinois,The Empty Bottle,2010,3.0
24354,lodging,97214.0,Portland,Oregon,Evermore Guesthouse,2010,5.0
897,bakery,10014.0,New York,New York,Magnolia Bakery,2010,1.0
15270,grocery_or_supermarket,80014.0,Aurora,Colorado,Bombay Bazaar,2010,1.0
24360,lodging,97202.0,Portland,Oregon,Bluebird Guesthouse,2010,1.0
6059,cafe,92109.0,San Diego,California,Broken Yolk Cafe - Pacific Beach,2010,2.0
15267,grocery_or_supermarket,21117.0,Owings Mills,Maryland,Safeway,2010,2.0
49754,store,97218.0,Portland,Oregon,Morel Ink formerly Witham & Dickey,2010,5.0
49724,store,97213.0,Portland,Oregon,Sandy Blvd Tire & Auto,2010,1.0
40066,restaurant,95928.0,Chico,California,Woodstock's Pizza Chico,2010,1.0
23029,lodging,40203.0,Louisville,Kentucky,Central Park Bed & Breakfast,2010,1.0
4173,bar,97214.0,Portland,Oregon,Pok Pok,2010,2.0
40838,restaurant,60068.0,Park Ridge,Illinois,Le Peep,2010,1.0
17682,home_goods_store,97213.0,Portland,Oregon,Appliance City,2010,1.0
30538,park,98036.0,Brier,Washington,Brier Park,2010,1.0
737,bakery,94110.0,San Francisco,California,Mission Pie,2010,1.0
40841,restaurant,60068.0,Park Ridge,Illinois,Jason's Deli,2010,1.0
30534,park,98115.0,Seattle,Washington,Matthews Beach Park,2010,1.0
17674,home_goods_store,97232.0,Portland,Oregon,Integra,2010,3.0
38500,restaurant,38655.0,Oxford,Mississippi,Ajax Diner,2010,1.0
38499,restaurant,38655.0,Oxford,Mississippi,Old Venice Pizza Co,2010,1.0
38498,restaurant,38655.0,Oxford,Mississippi,City Grocery,2010,1.0
38497,restaurant,38655.0,Oxford,Mississippi,Proud Larry's,2010,1.0
48945,store,60004.0,Arlington Heights,Illinois,Palm Court,2010,1.0
47518,store,92831.0,Fullerton,California,Yogurtland,2010,1.0
39100,restaurant,94114.0,San Francisco,California,Contigo,2010,1.0
21734,lodging,92122.0,San Diego,California,San Diego Marriott La Jolla,2010,1.0
40335,restaurant,80501.0,Longmont,Colorado,Martini's Bistro,2010,1.0
38487,restaurant,28403.0,Wilmington,North Carolina,P T's Olde Fashioned Grille,2010,2.0
38509,restaurant,93101.0,Santa Barbara,California,Sambo's On The Beach,2010,1.0
47854,store,95032.0,Los Gatos,California,Starbucks,2010,3.0
40837,restaurant,60068.0,Park Ridge,Illinois,Subway,2010,1.0
6488,cafe,98118.0,Seattle,Washington,Tutta Bella Neapolitan Pizzeria,2010,2.0
38525,restaurant,93117.0,Goleta,California,Subway,2010,1.0
6496,cafe,98134.0,Seattle,Washington,Pho Cyclo Cafe,2010,1.0
38521,restaurant,93117.0,Goleta,California,Freebirds World Burrito,2010,1.0
18555,jewelry_store,23601.0,Newport News,Virginia,Pandora,2010,1.0
31107,place_of_worship,85023.0,Phoenix,Arizona,St Paul's Catholic Church,2010,1.0
48628,store,80302.0,Boulder,Colorado,Enchanted Ink,2010,1.0
17701,home_goods_store,97203.0,Portland,Oregon,Green Transfer & Storage Co,2010,2.0
40831,restaurant,60068.0,Park Ridge,Illinois,Hay Caramba Mexican Restaurant,2010,1.0
17660,home_goods_store,97216.0,Portland,Oregon,Bed Bath & Beyond,2010,1.0
38516,restaurant,93117.0,Goleta,California,Silvergreens Isla Vista,2010,1.0
30541,park,98037.0,Lynnwood,Washington,Meadowdale Playfields,2010,1.0
48626,store,43202.0,Columbus,Ohio,Goodwill Columbus,2010,1.0
17692,home_goods_store,97218.0,Portland,Oregon,DHL,2010,1.0
38512,restaurant,93117.0,Goleta,California,Woodstock's Pizza Isla Vista,2010,1.0
21710,lodging,92020.0,El Cajon,California,Travelodge El Cajon,2010,1.0
30989,pharmacy,7307.0,Jersey City,New Jersey,Bond Drugs,2010,1.0
17687,home_goods_store,97218.0,Portland,Oregon,Paramount Pest Control Inc,2010,2.0
18560,jewelry_store,63031.0,Florissant,Missouri,Don Henefer Jewelers,2010,1.0
17695,home_goods_store,97203.0,Portland,Oregon,Blue Moon Camera & Machine,2010,3.0
48625,store,19335.0,Downingtown,Pennsylvania,Georgio's,2010,1.0
21743,lodging,92014.0,Del Mar,California,L'Auberge Del Mar,2010,2.0
32561,point_of_interest,27893.0,Wilson,North Carolina,Wilson County Humane Society,2010,1.0
21787,lodging,85281.0,Tempe,Arizona,"Country Inn & Suites By Carlson, Phoenix Airport at Tempe, AZ",2010,1.0
21793,lodging,85004.0,Phoenix,Arizona,Hotel Palomar Phoenix,2010,1.0
4733,bar,98109.0,Seattle,Washington,Canlis,2010,1.0
40326,restaurant,43054.0,New Albany,Ohio,The Goat,2010,2.0
4729,bar,98199.0,Seattle,Washington,Tanglewood Supreme,2010,1.0
21799,lodging,85004.0,Phoenix,Arizona,Hyatt Regency Phoenix,2010,1.0
30699,parking,98103.0,Seattle,Washington,Statue of Lenin,2010,4.0
38451,restaurant,91505.0,Burbank,California,Smoke House,2010,1.0
21783,lodging,85281.0,Tempe,Arizona,Best Western Tempe Inn,2010,1.0
7004,car_repair,80246.0,Glendale,Colorado,Murray BMW of Denver,2010,1.0
40881,restaurant,14802.0,Alfred,New York,Panda Chinese Restaurant,2010,1.0
17596,home_goods_store,83712.0,Boise,Idaho,All Star Gas Inc of Boise,2010,1.0
40882,restaurant,14802.0,Alfred,New York,Terracotta Coffee House,2010,1.0
40883,restaurant,14802.0,Alfred,New York,Collegiate Restaurant,2010,1.0
17592,home_goods_store,53051.0,Menomonee Falls,Wisconsin,Dave's Appliance Service,2010,1.0
17591,home_goods_store,53051.0,Menomonee Falls,Wisconsin,Grass Roots LLC,2010,1.0
17590,home_goods_store,53704.0,Madison,Wisconsin,Carley Wood Associates,2010,1.0
21808,lodging,85004.0,Phoenix,Arizona,Hotel San Carlos,2010,1.0
47508,store,92832.0,Fullerton,California,Tranquil Tea Lounge,2010,1.0
48922,store,60053.0,Morton Grove,Illinois,Gunzo's Sports Center Inc,2010,1.0
21779,lodging,85281.0,Tempe,Arizona,Aloft Tempe,2010,1.0
18584,jewelry_store,97321.0,Albany,Oregon,Sid Stevens Jewelers,2010,1.0
38485,restaurant,28403.0,Wilmington,North Carolina,Subway,2010,1.0
18571,jewelry_store,46614.0,South Bend,Indiana,Kaley's Kollections,2010,1.0
31116,place_of_worship,23513.0,Norfolk,Virginia,Norview United Methodist Church,2010,1.0
6978,car_repair,80909.0,Colorado Springs,Colorado,Auto Tech Plaza,2010,1.0
48624,store,19335.0,Downingtown,Pennsylvania,Economy Glass,2010,1.0
6979,car_repair,22305.0,Alexandria,Virginia,Jack Taylor's Alexandria Toyota Scion,2010,1.0
6981,car_repair,80909.0,Colorado Springs,Colorado,Aspen Auto Clinic,2010,1.0
17641,home_goods_store,97222.0,Milwaukie,Oregon,Jo-Ann Fabric and Craft,2010,1.0
17617,home_goods_store,55417.0,Minneapolis,Minnesota,"Premium Tree Protection, LLC",2010,1.0
6982,car_repair,80907.0,Colorado Springs,Colorado,Auto Tech Plaza,2010,1.0
18578,jewelry_store,53551.0,Lake Mills,Wisconsin,Countryside Jewelry,2010,1.0
48966,store,60048.0,Libertyville,Illinois,Libertyville Vision Center,2010,3.0
38474,restaurant,93035.0,Oxnard,California,Toppers Pizza,2010,1.0
39106,restaurant,94114.0,San Francisco,California,Barneys Gourmet Hamburgers - Noe Valley,2010,1.0
21765,lodging,85282.0,Tempe,Arizona,DoubleTree by Hilton Phoenix Tempe,2010,1.0
38472,restaurant,93035.0,Oxnard,California,Fisherman's Sushi(어부의집:805-984-3443),2010,1.0
47513,store,92832.0,Fullerton,California,FedEx Office Print & Ship Center,2010,1.0
4739,bar,98109.0,Seattle,Washington,Ponti Seafood Grill,2010,1.0
40865,restaurant,60004.0,Arlington Heights,Illinois,Chipotle Mexican Grill,2010,1.0
47849,store,95032.0,Los Gatos,California,Peet's Coffee & Tea,2010,3.0
21678,lodging,92108.0,San Diego,California,DoubleTree by Hilton San Diego - Mission Valley,2010,1.0
40341,restaurant,7719.0,Belmar,New Jersey,Brandl,2010,1.0
40768,restaurant,60143.0,Itasca,Illinois,IHOP,2010,1.0
21556,lodging,85719.0,Tucson,Arizona,Tucson Marriott University Park,2010,3.0
18510,insurance_agency,55408.0,Minneapolis,Minnesota,Sons of Norway,2010,4.0
48884,store,60622.0,Chicago,Illinois,Flatiron Arts Building,2010,4.0
17802,hospital,85724.0,Tucson,Arizona,Banner – University Medical Center Tucson Campus,2010,1.0
40775,restaurant,60143.0,Itasca,Illinois,DeMarco's,2010,1.0
21564,lodging,85719.0,Tucson,Arizona,Adobe Rose Inn,2010,1.0
48657,store,80501.0,Longmont,Colorado,Your Butcher Frank,2010,1.0
40766,restaurant,60143.0,Itasca,Illinois,Subway,2010,1.0
40780,restaurant,60641.0,Chicago,Illinois,De Mucho Gusto Taqueria,2010,1.0
47834,store,23601.0,Newport News,Virginia,The Bead Store,2010,1.0
21577,lodging,85719.0,Tucson,Arizona,Aloft Tucson University,2010,1.0
38617,restaurant,73129.0,Oklahoma City,Oklahoma,McDonald's,2010,1.0
47567,store,90405.0,Santa Monica,California,McCabe's Guitar Shop,2010,1.0
6901,car_repair,87106.0,Albuquerque,New Mexico,Galles Chevrolet,2010,1.0
51682,university,98036.0,Lynnwood,Washington,Central Washington University-Lynnwood,2010,1.0
38616,restaurant,28078.0,Huntersville,North Carolina,Mamamia Too,2010,1.0
31099,place_of_worship,78705.0,Austin,Texas,Austin Presbyterian Theological Seminary,2010,4.0
5273,beauty_salon,97333.0,Corvallis,Oregon,Benton Hotel Barber Style Shop,2010,2.0
30563,parking,31201.0,Macon,Georgia,Georgia Dent Masters,2010,1.0
18506,insurance_agency,55431.0,Minneapolis,Minnesota,Farmers Insurance Group: Miller and Miller Agency,2010,2.0
51544,university,55987.0,Winona,Minnesota,Winona State University,2010,1.0
20818,locality,82070.0,Laramie,Wyoming,Laramie,2010,1.0
47588,store,90026.0,Los Angeles,California,LAMILL COFFEE,2010,1.0
17833,hospital,85042.0,Phoenix,Arizona,Jesse Owens Urgent Care,2010,1.0
21525,lodging,78664.0,Round Rock,Texas,Hampton Inn Austin-Round Rock,2010,1.0
17830,hospital,85234.0,Gilbert,Arizona,Mesa Pediatrics Professional Association,2010,1.0
48879,store,60622.0,Chicago,Illinois,Reckless Records,2010,2.0
6885,car_repair,91423.0,Los Angeles,California,Casa de Cadillac,2010,1.0
38645,restaurant,89183.0,Las Vegas,Nevada,Sushi Mon,2010,1.0
17810,hospital,85724.0,Tucson,Arizona,Banner – University Medical Center Tucson Campus,2010,1.0
4831,bar,98115.0,Seattle,Washington,Greenlake Bar & Grill,2010,3.0
30573,parking,87112.0,Albuquerque,New Mexico,ASAP Auto Glass & Detailing,2010,1.0
47580,store,91768.0,Pomona,California,Starbucks,2010,1.0
40758,restaurant,60657.0,Chicago,Illinois,Chicago Diner,2010,3.0
30572,parking,91501.0,Burbank,California,Van Nuys Glass Co,2010,1.0
21547,lodging,85705.0,Tucson,Arizona,The Big Blue House - Tucson Boutique Inn,2010,1.0
40762,restaurant,60618.0,Chicago,Illinois,Chief O'Neill's Pub & Restaurant,2010,1.0
38637,restaurant,27514.0,Chapel Hill,North Carolina,Sunrise Biscuit Kitchen,2010,1.0
38636,restaurant,27514.0,Chapel Hill,North Carolina,Tandoor Indian Restaurant,2010,1.0
6522,cafe,98115.0,Seattle,Washington,Wedgwood Ale House & Cafe,2010,3.0
40884,restaurant,60060.0,Mundelein,Illinois,Taco & Burrito Express,2010,1.0
5279,beauty_salon,97330.0,Corvallis,Oregon,Retreat Day Spa & Salon,2010,1.0
21597,lodging,91910.0,Chula Vista,California,Holiday Inn Express San Diego South - Chula Vista,2010,1.0
47844,store,95032.0,Los Gatos,California,The Wooden Horse,2010,3.0
4801,bar,98052.0,Redmond,Washington,Spazzo Italian Grill & Wine Bar,2010,1.0
32825,point_of_interest,94305.0,Stanford,California,Hoover Tower,2010,1.0
21639,lodging,92101.0,San Diego,California,Hampton Inn San Diego-Downtown,2010,1.0
18541,jewelry_store,92630.0,Lake Forest,California,The Jewelry Box of Lake Forest,2010,1.0
17736,home_goods_store,98074.0,Sammamish,Washington,Nyce Gardens,2010,1.0
38561,restaurant,87112.0,Albuquerque,New Mexico,Paisano's,2010,1.0
20772,locality,7030.0,Hoboken,New Jersey,Hoboken,2010,1.0
5294,beauty_salon,97034.0,Lake Oswego,Oregon,rumi simone spa salon & boutique,2010,1.0
30549,park,99515.0,Anchorage,Alaska,Johns Park,2010,1.0
51563,university,13617.0,Canton,New York,Richardson Hall,2010,1.0
38544,restaurant,28173.0,Waxhaw,North Carolina,Rippington's Restaurant,2010,1.0
38543,restaurant,28173.0,Waxhaw,North Carolina,Fox's Pizza Den,2010,1.0
48913,store,60659.0,Chicago,Illinois,America's Best Contacts & Eyeglasses,2010,1.0
20767,locality,61602.0,Peoria,Illinois,Peoria,2010,1.0
40343,restaurant,47305.0,Muncie,Indiana,Vera Mae's Bistro,2010,1.0
47537,store,90292.0,Marina del Rey,California,The Cow's End Cafe,2010,1.0
5301,beauty_salon,97202.0,Portland,Oregon,Bliss Salon and Day Spa,2010,1.0
38557,restaurant,87106.0,Albuquerque,New Mexico,Golden Pride,2010,1.0
21596,lodging,91910.0,Chula Vista,California,Vagabond Inn Chula Vista,2010,1.0
40813,restaurant,60659.0,Chicago,Illinois,Via Veneto,2010,1.0
47555,store,90232.0,Culver City,California,Martin B. Retting,2010,1.0
18520,insurance_agency,98001.0,Auburn,Washington,Copple Insurance Group,2010,1.0
21598,lodging,91910.0,Chula Vista,California,Days Inn San Diego Chula Vista South Bay,2010,1.0
38596,restaurant,28202.0,Charlotte,North Carolina,Charlotte Marriott City Center,2010,1.0
725,bakery,95054.0,Santa Clara,California,The Prolific Oven,2010,1.0
21607,lodging,92101.0,San Diego,California,San Diego Marriott Gaslamp Quarter,2010,1.0
17767,hospital,33024.0,Pembroke Pines,Florida,Memorial Hospital Pembroke,2010,1.0
48898,store,60647.0,Chicago,Illinois,New Wave Coffee,2010,4.0
6913,car_repair,95060.0,Santa Cruz,California,Water Star Motors,2010,1.0
40812,restaurant,60659.0,Chicago,Illinois,Old Country Buffet,2010,1.0
21615,lodging,92101.0,San Diego,California,Horton Grand Hotel,2010,1.0
5287,beauty_salon,97068.0,West Linn,Oregon,Vida Nails,2010,1.0
20785,locality,11791.0,Syosset,New York,Syosset,2010,1.0
5291,beauty_salon,97068.0,West Linn,Oregon,Aqua Nails Bar,2010,1.0
6920,car_repair,95032.0,Los Gatos,California,Los Gatos Acura,2010,3.0
6923,car_repair,95128.0,San Jose,California,Audiowerk,2010,1.0
18533,jewelry_store,85718.0,Tucson,Arizona,KLKE Designs,2010,1.0
30551,park,99504.0,Anchorage,Alaska,Cheney Lake Park,2010,1.0
18534,jewelry_store,85718.0,Tucson,Arizona,KL Kennedy LLC,2010,1.0
47559,store,90405.0,Santa Monica,California,Evett's Model Shop,2010,1.0
40748,restaurant,60647.0,Chicago,Illinois,Marcello's Father and Son,2010,4.0
40888,restaurant,60048.0,Libertyville,Illinois,Hanakawa Steakhouse & Sushi Bar,2010,3.0
7014,car_repair,80640.0,Henderson,Colorado,Five Star RV Center Inc,2010,1.0
17415,home_goods_store,27127.0,Winston-Salem,North Carolina,Affordable Cut Above Tree Services,2010,1.0
17412,home_goods_store,27516.0,Chapel Hill,North Carolina,Ludy Tree Care,2010,1.0
539,atm,53211.0,Milwaukee,Wisconsin,UW Credit Union,2010,1.0
7118,car_repair,97216.0,Portland,Oregon,Garry Small Saab,2010,1.0
51569,university,55105.0,Saint Paul,Minnesota,Macalester College,2010,1.0
40985,restaurant,48220.0,Ferndale,Michigan,John D Bistro,2010,1.0
4607,bar,98070.0,Vashon,Washington,Red Bicycle Bistro & Sushi,2010,1.0
17402,home_goods_store,28173.0,Waxhaw,North Carolina,Piedmont Turf Management,2010,1.0
4602,bar,98403.0,Tacoma,Washington,Doyle's Public House,2010,2.0
22046,lodging,90405.0,Santa Monica,California,Bayside Hotel,2010,1.0
40988,restaurant,48220.0,Ferndale,Michigan,Como's,2010,1.0
22051,lodging,90405.0,Santa Monica,California,Casa del Mar,2010,1.0
48581,store,19147.0,Philadelphia,Pennsylvania,Theatre of The Living Arts,2010,2.0
40310,restaurant,80304.0,Boulder,Colorado,China Gourmet,2010,1.0
22056,lodging,90405.0,Santa Monica,California,Shutters on the Beach,2010,1.0
47393,store,85004.0,Phoenix,Arizona,St. Mary's Basilica Gift Shop,2010,2.0
6430,cafe,97214.0,Portland,Oregon,Rimsky-Korsakoffee House,2010,7.0
39157,restaurant,94114.0,San Francisco,California,Frances,2010,1.0
20679,locality,19711.0,Newark,Delaware,Newark,2010,1.0
40981,restaurant,48220.0,Ferndale,Michigan,Anita's Kitchen,2010,1.0
49066,store,48823.0,East Lansing,Michigan,Hammond Farms Landscape Supply,2010,2.0
47436,store,92617.0,Irvine,California,Stricklands Ice Cream,2010,1.0
18634,laundry,43202.0,Columbus,Ohio,Blue Bubble Express Laundromat,2010,1.0
40969,restaurant,2140.0,Cambridge,Massachusetts,Summer Shack,2010,2.0
49061,store,12180.0,Troy,New York,Kneers Auto Parts,2010,2.0
21994,lodging,90045.0,Los Angeles,California,Sheraton Gateway Los Angeles Hotel,2010,1.0
21995,lodging,90045.0,Los Angeles,California,Courtyard Los Angeles LAX/Century Boulevard,2010,1.0
47432,store,85306.0,Glendale,Arizona,Walmart Vision Center,2010,1.0
20683,locality,95928.0,Chico,California,Chico,2010,1.0
40992,restaurant,48220.0,Ferndale,Michigan,The Fly Trap Restaurant,2010,1.0
7103,car_repair,97202.0,Portland,Oregon,Pacific Motorsports,2010,2.0
30708,parking,98028.0,Kenmore,Washington,Kenmore Park & Ride,2010,1.0
6440,cafe,97204.0,Portland,Oregon,Huber’s Cafe,2010,8.0
17432,home_goods_store,94040.0,Mountain View,California,Jo-Ann Fabric and Craft,2010,1.0
22005,lodging,90292.0,Marina del Rey,California,The Venice Beach House,2010,1.0
38306,restaurant,90404.0,Santa Monica,California,Subway,2010,2.0
17427,home_goods_store,95110.0,San Jose,California,Cost Plus World Market,2010,1.0
7109,car_repair,97216.0,Portland,Oregon,Audio-FX,2010,1.0
30495,park,98103.0,Seattle,Washington,Gas Works Park,2010,2.0
47421,store,79413.0,Lubbock,Texas,Sun Adventure Sports,2010,1.0
17383,home_goods_store,91604.0,Los Angeles,California,Coop,2010,1.0
22061,lodging,90405.0,Santa Monica,California,Viceroy Santa Monica,2010,1.0
31143,place_of_worship,15214.0,Pittsburgh,Pennsylvania,The Pittsburgh Project,2010,1.0
6422,cafe,97202.0,Portland,Oregon,Café Broder,2010,2.0
22093,lodging,90404.0,Santa Monica,California,Hostelling International,2010,1.0
22095,lodging,90404.0,Santa Monica,California,Hotel Shangri-La,2010,1.0
22100,lodging,90404.0,Santa Monica,California,Fairmont Miramar Hotel & Bungalows,2010,1.0
20645,locality,66502.0,Manhattan,Kansas,Manhattan,2010,1.0
32943,point_of_interest,94103.0,San Francisco,California,The Lab,2010,3.0
49090,store,14222.0,Buffalo,New York,SPoT Coffee,2010,1.0
7147,car_repair,97220.0,Portland,Oregon,Ben's Japanese Auto Clinic,2010,1.0
22086,lodging,90401.0,Santa Monica,California,Shore Hotel,2010,4.0
22108,lodging,90405.0,Santa Monica,California,Travelodge Santa Monica,2010,1.0
39175,restaurant,94122.0,San Francisco,California,Shangrila Vegetarian Restaurant,2010,1.0
17342,home_goods_store,85284.0,Tempe,Arizona,Digital Realty 2055 East Technology,2010,1.0
6416,cafe,97206.0,Portland,Oregon,Delta Cafe,2010,5.0
4575,bar,98531.0,Centralia,Washington,O'Blarney's Irish Pub,2010,1.0
22117,lodging,90025.0,Los Angeles,California,Holiday Inn Express West Los Angeles,2010,2.0
463,atm,32821.0,Orlando,Florida,ATM,2010,1.0
47382,store,85281.0,Tempe,Arizona,Starbucks,2010,1.0
51653,university,98122.0,Seattle,Washington,Seattle University,2010,2.0
18671,lawyer,77493.0,Katy,Texas,LegalShield/GoSmaillBiz Associate,2010,1.0
